numero;cidade;bairro;endereco;tipo;area;quartos;preco;avaliacao;desconto;economia;modalidade;aceita_financiamento;aceita_fgts;link;edital;matricula;descricao
8787705962249;Campo Largo;Bom Jesus;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 1622, BL 16;Apartamento;40.0;2;113025.32;187000.0;39.56;73974.68;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705962249;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705962249.pdf;Apartamento, 58.32 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787710324760;Campo Largo;Bom Jesus;AVENIDA DOS EXPEDICIONARIOS, N. 1145, Apto 1831, BL 18 VG 580;Apartamento;40.31;2;113025.32;187000.0;39.56;73974.68;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710324760;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787710324760.pdf;Apartamento, 46.17 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787710357293;Campo Largo;Bom Jesus;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 525, BL 05;Apartamento;40.31;2;114838.57;190000.0;39.56;75161.43;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710357293;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787710357293.pdf;Apartamento, 58.36 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787710694770;Campo Largo;Bom Jesus;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 2047, BL 20;Apartamento;40.0;2;111212.08;184000.0;39.56;72787.92;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710694770;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787710694770.pdf;Apartamento, 45.82 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787702149954;Campo Largo;Campo Do Meio;RUA MARIA JOAQUINA VAZ, N. SN, Apto 401, BL 27;Apartamento;40.31;2;113025.32;187000.0;39.56;73974.68;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702149954;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787702149954.pdf;Apartamento, 46.27 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787702847805;Campo Largo;Campo Do Meio;RUA MARIA JOAQUINA VAZ, N. 721, Apto 302, BL 02, VAGA Nº 218;Apartamento;40.0;2;126322.42;209000.0;39.56;82677.58;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702847805;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787702847805.pdf;Apartamento, 56.90 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787703188899;Campo Largo;Campo Do Meio;RUA MARIA JOAQUINA VAZ, N. SN, Apto 301,  BL 08;Apartamento;43.61;2;119069.46;197000.0;39.56;77930.54;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703188899;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787703188899.pdf;Apartamento, 50.04 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787703202964;Campo Largo;Campo Do Meio;RUA MARIA JOAQUINA VAZ, N. 721, Apto 204, BL 05 VG 146;Apartamento;40.31;2;113097.02;187118.62;39.56;74021.6;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703202964;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787703202964.pdf;Apartamento, 46.27 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787709676569;Campo Largo;Itaqui;RODOVIA DOS EXPEDICIONARIOS, N. SN, Apto 1232, BL 12;Apartamento;40.0;2;124206.97;205500.0;39.56;81293.03;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709676569;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787709676569.pdf;Apartamento, 45.82 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787710407215;Campo Largo;Itaqui;RUA PROFESSOR OVIDIO JORGE NOGUEIRA, N. 77, Apto 206, BL 01;Apartamento;49.94;2;123300.35;204000.0;39.56;80699.65;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710407215;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787710407215.pdf;Apartamento, 58.42 de área total, 49.94 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
